repr	class	index	pos	pwn31	dbpedia	comment	wikidata	he_wiki	context	register	dating	frequency	babelnet	other	en_wiktionary
QW_byE!q7	noun	0	noun	06142175-n											
QW_byEq7i!vi	noun	0	adjective	01619332-a											
QW_byEq7i!vI_yut	noun	0	noun	04899539-n											
QW_byEYq7i!vI_yut	noun	0	noun	04899539-n											
qWde!d	verb	0	verb	00995937-v											
qWde!m	noun	0	adjective	00128009-s											
qWde!m	noun	0	adjective	00126583-a											
qWde!m	noun	0	adjective	00737286-s											
qWde!m	noun	0	adjective	01734051-s											
qWdEQi!n	noun	0	noun		Codeine										
qWde!r	noun	0	adjective	01233026-s											
qWde!r	noun	0	adjective	00276630-s											
QWdi7W!ryum	noun	0	noun	02761139-n											
QWdi!cEn	noun	0	noun	00796275-n											
qW!d maqW!r	noun	0	noun		Source_code										
QWdWn7WlW!gyaH	noun	0	noun	06056961-n											
QWdyWmE!7Er	noun	0	noun	02760342-n											
QWfA_nA!yIm	noun	0	noun		Bicycle										
QWfA_nW!RÁ	noun	0	noun		Motorcycle										
QWfE!H	noun	0	noun	09852896-n											
QWfE!H	noun	0	noun	09853011-n											
QWfEnsi!vi	noun	0	adjective	01633007-a											
qWfi!	noun	0	adjective	03003749-a											
QWftAlmWlW!gyaH	noun	0	noun	06063977-n	Ophthalmology										
QWge!d	noun	0	noun	06484495-n											
QWge!r	noun	0	noun	02345537-n											
QWge!r	noun	0	noun	04078988-n											
qWgni7i!vi	noun	0	adjective	02909836-a											
QW!gus7	fixed	0	properNoun		August										
QWhe!d	noun	0	beynoni	10097373-n											
QWhe!d	noun	0	noun	10697152-n											
qWhErE!n7i	noun	0	adjective	00466504-a											
qWhErE!n7i	noun	0	adjective	00329426-a											
qWhErE!n7i	noun	0	adjective	01932107-s											
QWhe!v	noun	0	adjective	01466898-a											
QWhe!v	noun	0	noun	09645915-n											
QW!hm	noun	0	noun	13668434-n	Ohm										
qW!l	noun	0	noun		Sound										
qWl3fa!n	noun	0	noun	03911028-n											
qWl3nW!RÁ	noun	0	noun	06273220-n											
qWl3nW!RÁ	noun	0	noun		Cinematography										
qWl3nWRi!	noun	0	adjective	02707532-a											
qWlagE!n	noun	0	noun	05294589-n											
qW!laH	noun	0	noun		Cola										
qWla!J	noun	0	noun	07971532-n											
qWla!J	noun	0	noun	03071916-n											
qWla!n	noun	0	noun		Tuning_fork										
qWla!r	noun	0	noun	03072490-n											
QWla!r	noun	0	noun	03979986-n											
QWla!r	noun	0	noun		Pocketknife										
qWla!v	noun	0	noun	03495985-n											
qWla!v	noun	0	noun		Clothes_hanger										
qWlE!gaH	noun	0	noun	09955448-n											
qWlE!gaH	noun	0	noun	09955673-n											
qWlEgya!Nli	noun	0	adjective												collegial-adj-ZVeoiIxD
qWlEq7i!vi	noun	0	adjective	00299159-s											
qWlEq7i!vi	noun	0	adjective	02119981-s											
qWlEq7ivi!zm	noun	0	noun	06224333-n											
qW!lifWrm	noun	0	noun		Coliform_bacteria										
QWligA!rx	noun	0	noun	10396884-n											
QWligA!rxi	noun	0	adjective	02781553-a											
QWligA!rxI_yaH	noun	0	noun	08379382-n	Oligarchy										
QWligA!rxyaH	noun	0	noun		Oligarchy										
QWligW_pW!l	noun	0	noun	14468291-n											
QWli!mpi	noun	0	adjective	03104534-a											
QWlimpI_ya!NdaH	noun	0	noun	07471917-n											
qWlra!_bi	noun	0	noun	11897752-n	Kohlrabi										
qWlWfW!n	noun	0	noun	03075435-n											
qWlW!mbyaH	fixed	0	properNoun		Colombia										
qWlWnizA!ZyaH	noun	0	noun	01254867-n											
qWlW!nyaH	noun	0	noun	08390976-n											
qWlWnya!Nli	noun	0	adjective	02710765-a											
qWlWnyaNli!s7	noun	0	noun	09957260-n											
qWlWnyaNli!zm	noun	0	noun		Colonialism										
qWlWsa!li	noun	0	adjective	01387664-s											
qWmbina7W!riqaH	noun	0	noun		Combinatorics										
qWmE!dyaH	noun	0	noun		Comedy_(drama)										
QWmE!gaH	noun	0	noun		Omega										
QWmE!nEt	noun	0	noun	10364831-n											
qW!mi	noun	0	adjective	01268418-s											
qW!mi	noun	0	adjective	02984937-a											
qWmiqA!Ny	noun	0	noun		Comedian										
qW!miqs	noun	0	noun		Comics										
qWmisa!r	noun	0	noun		Commissar										
QWmni_pW7E!n7i	noun	0	adjective	01831904-s											
QWmni_pW7E!n7I_yut	noun	0	noun	14482633-n											
QWmnu!t	noun	0	noun		Craft										
qWmple!7	fixed	0	adverb	00158747-r											
qWmplE!qs	noun	0	noun	02918337-n											
qW!mpWs7	noun	0	noun	14842271-n											
qWmpWzi!7Wr	noun	0	noun	09966711-n											
qWmpWzi!7Wr	noun	0	noun	09966711-n											
qWmpWzi!ZyaH	noun	0	noun		Composition_(visual_arts)										
qWmu7a7i!vi	noun	0	adjective	00732270-s											
qWmu!naH	noun	0	noun		Commune										
qWmuniqa7i!vi	noun	0	adjective	02967917-a											
qWmuniqa7i!vi	noun	0	adjective	00496952-a											
qWmuniqA!ZyaH	noun	0	noun	06262268-n											
qWmuniqA!ZyaH	noun	0	noun	06262268-n											
qWmuni!s7	noun	0	noun	09964798-n											
qWmuni!s7i	noun	0	adjective	02886180-a											
qWmuni!zm	noun	0	noun		Communism										
QWn3nu!t	noun	0	noun		Masturbation										
qWn3xI_ya!H	noun	0	noun	01906823-n											
qWn7aminA!ZyaH	noun	0	noun	00277831-n											
qWn7EminE!ZyaH	noun	0	noun	00277831-n											
qWn7Eqs7uQa!li	noun	0	adjective	03013698-a											
qWn7inE!n7	noun	0	noun	09277520-n											
qWn7inEn7a!li	noun	0	adjective	02897394-a											
qWn7inEn7a!li	noun	0	adjective	01571309-a											
qW!n7ra_bas	noun	0	noun	02807100-n											
qW!n7rA_punq7	noun	0	noun	07038888-n	Counterpoint										
qWn7rWvErsa!li	noun	0	adjective	00604427-a											
QWn7WlW!gi	noun	0	adjective	02931777-a											
QWn7WlW!gyaH	noun	0	noun		Ontology										
qWndi!7Wr	noun	0	noun	10425065-n											
qWnDi7W!ryaH	noun	0	noun		Konditorei										
qWnDu!q7Wr	noun	0	noun	03093163-n											
qWnDW!m	noun	0	noun	03092620-n											
qWnfE!7i	noun	0	noun	03094734-n											
qWnfE!qZI_yaH	noun	0	noun	00928483-n											
qWnfigurA!ZyaH	noun	0	noun	05739724-n											
qWnfli!q7	noun	0	noun	04721955-n											
qWnfli!q7	noun	0	noun	13877574-n											
qWnfli!q7	noun	0	noun	07498579-n											
qWnfuZya!Nni	noun	0	adjective	02935913-a											
qWnfW!rmi	noun	0	adjective	01694901-s											
qWnfW!rmi	noun	0	adjective	00612448-a											
qWnfWrmi!s7	noun	0	noun	09977093-n											
qWnfWrmi!s7i	noun	0	adjective	00612448-a											
qWnfWrmi!s7i	noun	0	adjective	01694901-s											
qWnfWrmi!zm	noun	0	noun	06221698-n											
qWnqlusi!vi	noun	0	adjective	00552502-a											
qWnqrE!7i	noun	0	adjective	00013179-a											
qWnqrE!7i	noun	0	adjective	00013179-a											
QWnqWlW!gi	noun	0	adjective	02924556-a											
QWnqWlW!gyaH	noun	0	noun		Oncology										
qWnqWrDA!nZI_yaH	noun	0	noun	06504031-n	Concordance_(publishing)										
qWnqWrDA!nZyaH	noun	0	noun	06504031-n											
qWns7i7uZyW!ni	noun	0	adjective	00181225-a											
qWns7ruq7i!vi	noun	0	adjective	00587481-a											
qWns7ruq7i!vi	noun	0	adjective	01823581-s											
qWns7ru!q7Wr	noun	0	noun	09897741-n											
qW!nsE_p7	noun	0	noun	05844071-n											
qWnsE_p7uQa!li	noun	0	adjective	00012381-s											
qWnsErva7i!vi	noun	0	adjective	02037690-s											
qWnsErva7i!vi	noun	0	adjective	01536268-s											
qWnsErva7i!vi	noun	0	adjective	00576723-a											
qWnsErva7i!vi	noun	0	noun	09634578-n											
qWnsErva7i!vi	noun	0	noun	09977002-n											
qWnsErva7W!ryWn	noun	0	noun	03096770-n											
qWnsis7E!n7i	noun	0	adjective	00579031-a											
qWnsis7E!n7i	noun	0	adjective	00466504-a											
qW!nsul	noun	0	noun		Roman_consul										
qWnsul7A!ZyaH	noun	0	noun	07157845-n											
qWnsula!ri	noun	0	adjective	03067709-a											
qWnsu!lyaH	noun	0	noun	03097883-n											
qWnsWlidA!ZyaH	noun	0	noun	01239980-n											
qWnsWlidA!ZyaH	noun	0	noun	07389233-n											
qWnsWnA!n7	noun	0	noun	07130089-n											
qWnsWnA!n7	noun	0	noun	07129729-n											
qWnsWnA!ns	noun	0	noun	04991600-n											
QWnu!t	noun	0	noun	14075210-n											
qWnvEnZyWna!li	noun	0	adjective	00613904-s											
qWnvEnZyWna!li	noun	0	adjective	00613252-a											
qWnvEnZyWna!li	noun	0	adjective	01695059-s											
qWnvEnZyWna!li	noun	0	adjective	00607893-a											
qWnW7a7i!vi	noun	0	adjective	00726607-a											
qWnW7A!ZyaH	noun	0	noun	05932198-n											
QWnWma7W_pe!yaH	noun	0	noun	07119240-n											
QWnWmA!s7iqaH	noun	0	noun		Onomastics										
qWnZE!n7ri	noun	0	adjective	00545173-a											
qWnZe!r7	noun	0	noun	06905814-n	Concert										
qWnZE!rni	noun	0	adjective	01674975-s											
qWnZE!rni	noun	0	adjective	02996213-a											
qW!_p37i	noun	0	adjective	03067868-a											
qW!_p37i	noun	0	noun	09700630-n											
QW_p37iqA!Ny	noun	0	noun	10399699-n											
QW!_p7i	noun	0	adjective	02872948-a											
QW!_p7i	noun	0	adjective	02880845-a											
QW_p7ima!li	noun	0	adjective	00230237-s											
QW_p7i!mi	noun	0	adjective	01823412-s											
QW_p7i!mi	noun	0	adjective	01668036-a											
QW_p7imi!s7	noun	0	noun	10399825-n											
QW_p7imizA!ZyaH	noun	0	noun		Mathematical_optimization										
QW!_p7iqaH	noun	0	noun		Optics										
QW_p7WmE!7Er	noun	0	noun		Optometer_(ophthalmic_instrument)										
QW_p7WmE7ri!s7	noun	0	noun	10400004-n											
QW_p7WmE!7rI_yaH	noun	0	noun	00633959-n	Optometry										
QW!_peraH	noun	0	noun		Opera										
QW_pEra!Qi	noun	0	adjective	02923696-a											
qW_pirA!y7Er	noun	0	noun	09984551-n											
QW_pWr7uni!s7	noun	0	noun	10399075-n											
QW_pWr7uni!zm	noun	0	noun	04842719-n											
QW_pW!sum	noun	0	noun		Didelphis										
QW_pWzi!ZyaH	noun	0	noun		Parliamentary_opposition										
QW!_pyum	noun	0	noun		Opium										
QW!_pZI_yaH	noun	0	noun		Parliamentary_opposition										
QW_pZyWna!li	noun	0	adjective	00850938-a											
QWq7a!n	noun	0	noun	14990918-n											
QWq7a!vaH	noun	0	noun	06872451-n	Octave										
QWq7a!vaH	noun	0	noun	06394566-n											
QWq7e!7	noun	0	noun	08264968-n											
QWq7e!7	noun	0	noun	07055883-n											
QWq7W!_bEr	fixed	0	properNoun		October										
qWQa!laH	noun	0	noun	01885355-n											
qWQali!ZyaH	noun	0	noun	08310903-n											
qWqaQi!n	noun	0	noun		Cocaine										
QWQa!zis	noun	0	noun	08523517-n											
QWQa!zis	noun	0	noun	03504940-n											
qW!qpi7	noun	0	noun	03065677-n											
qW!qpi7	noun	0	noun	03065508-n											
QWqsidEn7ali!zm	noun	0	noun	05175454-n											
QWqsidEn7ali!zm	noun	0	noun	06167773-n											
QWqsimWrW!n	noun	0	noun		Oxymoron										
qWQWrDina!7aH	noun	0	noun	06020279-n											
qW!qWs	noun	0	noun		Coconut										
QWqyaNnWgrA!fyaH	noun	0	noun	06129511-n											
QWqya!nWs	noun	0	noun		Ocean										
QW!r	noun	0	noun	11494354-n											
QW!r	noun	0	noun		Light										
QW!r	noun	0	noun	03670692-n											
QWr3qWli!	noun	0	adjective	02659097-a											
qWr7izW!n	noun	0	noun	14777131-n											
QWre!g	noun	0	noun	10791858-n											
QWrGa!n	noun	0	noun	03859585-n											
QWrgani!s7	noun	0	noun	10402524-n											
QWrGanizA!ZyaH	noun	0	noun		Organization										
QWrGani!zm	noun	0	noun		Organism										
QWrGA!zmaH	noun	0	noun		Orgasm										
QW!rGI_yaH	noun	0	noun		Orgy										
QWriga!mi	noun	0	noun		Origami										
QWrnamE!n7	noun	0	noun	03174056-n											
qW!rnflEqs	noun	0	noun		Corn_flakes										
qW!rnflWr	noun	0	noun	15079034-n											
QWrnitWlW!g	noun	0	noun	10403913-n											
QWrnitWlW!gyaH	noun	0	noun		Ornithology										
qW!rqine7	noun	0	noun		Kick_scooter										
QWrTWdW!n7yaH	noun	0	noun	06058083-n											
QWrTWdW!_qsI_yaH	noun	0	noun	06221546-n	Orthodoxy										
QWrTWdW!_qsI_yaH	noun	0	noun	04808562-n											
QWrTWgra!fi	noun	0	adjective	02921265-a											
QWrtWgWna!l	noun	0	noun												orthogonal-noun
QWrTW_pE!di	noun	0	adjective	03106525-a											
QWrTW_pE!dyaH	noun	0	noun	06073656-n											
qWrW!zyaH	noun	0	noun	14585587-n											
QWryEn7a!li	noun	0	adjective	00829356-s											
QWryEn7ali!s7i	noun	0	adjective	00829356-s											
QWs7eQW_pA!tyaH	noun	0	noun	00710458-n	Osteopathy										
QWs7ra!li	noun	0	adjective	03057136-a											
QWs7ra!li	noun	0	noun	09710675-n											
QWs7rA!lyaH	fixed	0	properNoun		Australia										
QWs7raqi!zm	noun	0	noun		Ostracism										
QWs7raqW!n	noun	0	noun		Ostracon										
QW!s7ri	noun	0	adjective	02972644-a											
QW!s7ri	noun	0	noun	09711000-n											
QW!s7rI_yaH	fixed	0	properNoun		Austria										
qWsE!qAns	noun	0	noun	13811214-n											
qW!sinus	noun	0	noun		Cosine										
qWsmE!7i	noun	0	adjective	00070720-s											
qWsme!7iqaH	noun	0	noun		Cosmetics										
qWsmE7iqA!Ny	noun	0	noun	09865407-n											
qW!smi	noun	0	adjective	02713543-a											
QWsmWfW!_byaH	noun	0	noun		Osmophobia										
qWsmWgrA!fyaH	noun	0	noun	06132733-n											
qWsmWlW!gi	noun	0	adjective	02714174-a											
qWsmWlW!gi	noun	0	adjective	02713737-a											
qWsmWlW!gyaH	noun	0	noun		Cosmology										
qWsmW_pWli!7	noun	0	adjective	09986936-n											
qWsmW_pWli!7i	noun	0	adjective	00529364-s											
qWsmW_pWli!7i	noun	0	adjective	00638795-a											
qWsmW_pWli!7I_yut	noun	0	noun		Cosmopolitanism										
QWsmW!zaH	noun	0	noun	13549303-n											
QW!smyum	noun	0	noun		Osmium										
QW!t	noun	0	noun	06810027-n											
QW!t	noun	0	noun		Signal										
QW!t	noun	0	noun	09208177-n											
QW!t	noun	0	noun	06804229-n											
QW!t	noun	0	noun	06841868-n											
QW!t	noun	1	noun		Signal										
QWtE!n7i	noun	0	adjective	01119377-s											
QWtE!n7i	noun	0	adjective	02474343-s											
QWtE!n7I_yut	noun	0	noun	04790511-n											
QW!t qA!yIn	noun	0	noun	04835357-n											
QW!v	noun	0	noun	09569105-n											
QW!vErDrAf7	noun	0	noun	13398827-n											
QWxe!l n3velW!t	noun	0	noun		Scavenger										
QWZ3rW!t 7E!vAR	noun	0	noun	13353024-n											
qW!zaq	noun	0	noun	09987085-n											
QWZa!r	noun	0	noun	13391621-n											
QWZa!r	noun	0	noun	13391842-n											
QWZa!r	noun	0	noun		Treasure										
QWZA!r mI_li!m	noun	0	noun	05659087-n											
qW!Z bA_TA!jAt	noun	0	noun	05838383-n											
QWZe!r	noun	0	noun	10003419-n											
qWZe!v le!v	noun	0	noun	03875968-n											
QWzW!n	noun	0	noun	14997366-n											
r3cima!H	noun	0	noun	06492991-n											
r3cima!H	noun	0	noun		List_(abstract_data_type)										
r3cima!H c3jora!H	noun	0	noun	06499097-n											
r3cimA!t hAcmaRa!H	noun	0	noun	06506007-n											
r3cimA!t TI_yu!g	noun	0	noun	06501061-n											
r3cu!t	noun	0	noun	01141515-n											
r3cu!t	noun	0	noun	06702042-n											
r3didu!t	noun	0	noun	05102373-n											
r3difa!H	noun	0	noun	00320765-n											
r3difa!H	noun	0	noun	00421490-n											
r3fuQa!H	noun	0	noun		Medicine										
r3fuQa!H mWnA!RAt	noun	0	noun		Preventive_healthcare										
r3fuQi!	noun	0	adjective	01172532-a											
r3fuQi!	noun	0	adjective	02770888-a											
r3hi7u!t	noun	0	noun	05650792-n											
r3hi7u!t	noun	0	noun	04658552-n											
r3jW!v	noun	0	noun		Street										
r3Qe!m	noun	0	noun	02430995-n	Oryx										
r3Qi!	noun	0	noun		Mirror										
r3Qi!	noun	0	noun	05775242-n											
r3qija!H	noun	0	noun	00928483-n											
r3QinW!RÁ	noun	0	noun	06630259-n											
r3QI_ya!H	noun	0	noun		Visual_perception										
r3Rala!H	noun	0	noun		Veil										
r3RAvTa!n	noun	0	adjective	10152508-n											
r3RidA!t Qádama!H	noun	0	noun		Earthquake										
r3Rilu!t	noun	0	noun	13604681-n											
r3tija!H	noun	0	noun		Boiling										
r3va!v	noun	0	noun	06807523-n											
r3vava!H	noun	0	noun		10,000										
r3vI_ya!H	noun	0	noun		Reproduction										
r3waya!H	noun	0	noun		Colorfulness										
r3xica!H	noun	0	noun	00042637-n											
r3xilu!t	noun	0	noun		Gossip										
r3xi!v	noun	0	noun		Ingredient										
r3xiva!H	noun	0	noun	00451320-n											
r3xiva!H	noun	0	noun	00300043-n											
r3Zi!f	noun	0	noun	03222036-n											
r3Zi!f	noun	0	noun	03221531-n											
r3Zija!H	noun	0	noun		Murder										
r3Zini!	noun	0	adjective	00751972-s											
r3Zini!	noun	0	adjective	01282721-s											
r3Zini!	noun	0	adjective	02125659-a											
r3Zinu!t	noun	0	noun	04653905-n											
r3ZuRa!H	noun	0	noun		Ligament										
r3ZWni!	noun	0	adjective	02532426-a											
ra7A!7	verb	0	verb	01882712-v											
ra7a7u!y	noun	0	noun		Ratatouille										
Rá7A_le!f	noun	0	noun	02141851-n											
ra7A!n	verb	0	verb	00911172-v											
Rá7ica!H	noun	0	noun	14338277-n											
Ra7i!f	noun	0	noun	11712734-n											
Ra7i!n	noun	0	noun	02373012-n											
ra7o!v	noun	0	noun	02558087-a											
Ra7u!r	noun	0	adjective	00056242-a											
ra7u!v	noun	0	adjective	02558087-a											
ra7u!v	noun	0	adjective	02565896-a											
rA_bani!	noun	0	adjective	02942078-a											
rA_banu!t	noun	0	noun	00599793-n											
Ra!c	noun	0	noun	02285853-n											
Rácaci!t	noun	0	noun	03849565-n											
rA_ca!m	noun	0	noun	10536467-n											
Raca!n	noun	0	noun		Smoke										
Raca!n	noun	0	noun	13578096-n											
RA_cE!cEt	noun	0	noun		Tooth_decay										
Ráciqa!H	noun	0	noun	00419916-n											
Raci!r	noun	0	adjective	02029118-a											
Raci!r	noun	0	adjective	02031394-a											
Raci!r	noun	0	adjective	00014509-s											
rAclanu!t	noun	0	noun	00740568-n											
rAclanu!t	noun	0	noun	04672321-n											
racU_yW!t	noun	0	noun	08067430-n											
racU_yW!t	noun	0	noun	08067430-n											
RA!d	noun	0	noun	15298392-n											
Rádaca!H	noun	0	noun	05327912-n											
Rádaca!H	noun	0	noun		Lens										
rada!Nr	noun	0	noun	04046324-n											
RádA!yIn	fixed	0	adverb	00031700-r											
rA_DE!mEt	noun	0	noun	14038461-n											
Radi!f	noun	0	adjective	00737286-s											
Radi!n	noun	0	adjective	01512745-s											
Radi!n	noun	0	adjective	01458191-s											
Radi!n	noun	0	adjective	00712660-s											
Radi!n	noun	0	adjective	01376241-s											
radiqa!li	noun	0	adjective	01647099-s											
radiqa!li	noun	0	adjective	01539365-s											
radiqa!li	noun	0	adjective	02847364-a											
RAdkani!	noun	0	adjective	00671431-s											
RAd m3Qo!d	fixed	0	adverb	00046739-r											
rAdya!N7Wr	noun	0	noun		Radiator_(engine_cooling)										
rAdya!Nli	noun	0	adjective	02381623-s											
rAdya!Nli	noun	0	adjective	02847511-a											
rAdya!Nli	noun	0	adjective	02847642-a											
rA!dyum	noun	0	noun	14676100-n											
rA!dyus	noun	0	noun		Radius										
rAdyW7ElEsqW!_p	noun	0	noun	04051796-n	Radio_telescope										
rAdyW_bIyWlW!gyaH	noun	0	noun	06092422-n	Radiobiology										
rAdyWgrA!fyaH	noun	0	noun	00906126-n											
rAdyWgrA!fyaH	noun	0	noun	13566585-n											
rAdyWlW!gyaH	noun	0	noun		Radiology										
rAdyWQAq7i!vi	noun	0	adjective	00428404-a											
rAdyWQAq7i!vI_yut	noun	0	noun		Radioactive_decay										
rAdyWterA!_pyaH	noun	0	noun	00706833-n	Radiation_therapy										
rAdyWtErA!_pyaH	noun	0	noun		Radiation_therapy										
Ra!f	verb	0	verb	01944262-v											
rA!f7ing	noun	0	noun		Rafting										
RáfifW!n	noun	0	noun		Kite										
rAfr3fani!	noun	0	adjective	00313032-s											
RAfRA!f	noun	0	noun	05321347-n											
RAfRA!f	noun	0	noun	05321347-n											
rAfrE!fEt	noun	0	noun		Pudding										
rAfsW!daH	noun	0	noun	04052477-n											
rAfta!n	noun	0	noun	10007930-n											
Rágala!H	noun	0	noun	02974308-n											
Rágala!H	noun	0	noun	03489166-n											
Rágala!H	noun	0	noun		Cart										
Rágala!H	noun	0	noun	02769539-n											
RágAlGA!l	noun	0	adjective	02050471-s											
RA_GE!vEt	noun	0	noun		Syphilis										
ragi!l	noun	0	adjective	00491099-a											
ragi!l	noun	0	adjective	00491854-s											
ragi!l	noun	0	adjective	01602901-a											
